patient,obs,health.status,group,f_000001,f_000002,f_000003,f_000004,f_000005,f_000006,f_000007,f_000008,f_000009,f_000010,f_000011,f_000012,f_000013,f_000014,f_000015,f_000016,f_000017,f_000018,f_000019,f_000020,f_000021,f_000022,f_000023,f_000024,f_000025,f_000026,f_000027,f_000028,f_000029,f_000030,f_000031,f_000032,f_000033,f_000034,f_000035,f_000036,f_000037,f_000038,f_000039,f_000040,f_000041,f_000042,f_000043,f_000044,f_000045,f_000046,f_000047,f_000048,f_000049,f_000050,f_000051,f_000052,f_000053,f_000054,f_000055,f_000056,f_000057,f_000058,f_000059,f_000060,f_000061,f_000062,f_000063,f_000064,f_000065,f_000066,f_000067,f_000068,f_000069,f_000070,f_000071,f_000072,f_000073,f_000074,f_000075,f_000076,f_000077,f_000078,f_000079,f_000080,f_000081,f_000082,f_000083,f_000084,f_000085,f_000086,f_000087
ch2ctliii2c_1,1,week8,none,8.19E-05,7.31E-05,6.21E-05,5.72E-05,5.61E-05,5.18E-05,4.57E-05,4.77E-05,6.27E-05,8.36E-05,0.00010878,0.000153727,0.000224052,0.000299778,0.000369303,0.000434855,0.000470914,0.000443834,0.000365396,0.000284237,0.000235416,0.00021468,0.000200712,0.000183486,0.000168719,0.000168446,0.000184058,0.000200751,0.000209472,0.000225272,0.000269229,0.000332556,0.000384139,0.000416036,0.000447469,0.000498636,0.000591944,0.000751655,0.00097898,0.001225221,0.001391594,0.001409488,0.001318304,0.001221877,0.001181675,0.001168181,0.001126933,0.001058964,0.000999603,0.000952748,0.000895766,0.00082522,0.000760812,0.000721008,0.000705326,0.000696209,0.000680702,0.000658643,0.000631166,0.000594524,0.000546956,0.000497529,0.000463109,0.000453075,0.000457615,0.000456218,0.00043705,0.000405101,0.000375366,0.00035764,0.000346618,0.000328385,0.000296899,0.000260075,0.00022721,0.00019832,0.000170062,0.000142887,0.000118622,9.82E-05,8.21E-05,7.01E-05,6.08E-05,5.31E-05,4.68E-05,4.12E-05,3.57E-05
ch2ctliii2b_1,1,week8,none,2.85E-05,2.61E-05,2.45E-05,2.21E-05,2.11E-05,2.35E-05,2.66E-05,2.97E-05,3.67E-05,4.82E-05,6.21E-05,8.02E-05,0.00010074,0.000115643,0.000120037,0.000116408,0.000107344,9.55E-05,8.64E-05,8.39E-05,9.22E-05,0.000120525,0.000163353,0.000190502,0.000181364,0.00014829,0.000115359,9.50E-05,8.87E-05,9.40E-05,0.000106983,0.000122185,0.00013801,0.000165231,0.000228426,0.000343505,0.000499303,0.000670623,0.000820993,0.000895454,0.000865135,0.000777337,0.000716229,0.000719856,0.000757437,0.000777755,0.000763609,0.000731446,0.000691524,0.000640794,0.000588903,0.000552878,0.000532769,0.000519264,0.000510258,0.000507266,0.000507795,0.000504466,0.000490952,0.000468442,0.000443,0.000418943,0.000397163,0.00037687,0.000358892,0.000348337,0.000350458,0.00036107,0.000366245,0.000354475,0.00032494,0.000284545,0.000241982,0.000203386,0.000170451,0.000141843,0.000116093,9.35E-05,7.51E-05,6.15E-05,5.22E-05,4.59E-05,4.06E-05,3.56E-05,3.08E-05,2.67E-05,2.31E-05
ch2ctliii2a_1,1,week8,none,2.04E-05,2.23E-05,2.70E-05,3.39E-05,4.18E-05,5.13E-05,6.34E-05,7.68E-05,8.63E-05,8.90E-05,9.41E-05,0.000113492,0.000139051,0.000148585,0.00013469,0.000108481,8.67E-05,8.62E-05,0.000119556,0.000187969,0.000267651,0.000314609,0.000307421,0.00027401,0.000258723,0.000271564,0.000285815,0.000281264,0.000268255,0.000265719,0.000277108,0.000297315,0.000332728,0.000408498,0.000555861,0.000780601,0.001033301,0.001218236,0.001259095,0.001174774,0.001048967,0.000940282,0.000870545,0.000836229,0.000808474,0.000761126,0.000691001,0.000621479,0.000601899,0.000669546,0.000788544,0.000868216,0.000862282,0.000803422,0.000741241,0.000692082,0.000648081,0.000602166,0.000557165,0.0005202,0.000492417,0.000468905,0.000451122,0.000449127,0.000464295,0.000482179,0.000489207,0.000485799,0.000484702,0.0005135,0.000600212,0.000739318,0.000893376,0.000994542,0.000963813,0.000797567,0.000580782,0.000392965,0.00025826,0.000170512,0.000117517,8.61E-05,6.59E-05,5.16E-05,4.10E-05,3.31E-05,2.69E-05
ch2ctliii1c_1,1,week8,none,2.77E-06,2.79E-06,3.28E-06,4.25E-06,5.23E-06,5.89E-06,7.17E-06,1.10E-05,1.82E-05,2.78E-05,3.59E-05,3.95E-05,4.03E-05,4.52E-05,5.95E-05,7.74E-05,8.77E-05,8.64E-05,7.91E-05,7.21E-05,6.76E-05,6.52E-05,6.38E-05,6.14E-05,5.78E-05,5.50E-05,5.44E-05,5.47E-05,5.47E-05,5.54E-05,5.73E-05,5.89E-05,6.03E-05,6.31E-05,6.76E-05,7.47E-05,8.96E-05,0.000116758,0.000152111,0.000187809,0.000217972,0.000237252,0.000246929,0.000257815,0.000277335,0.000306716,0.000342932,0.000369729,0.000366605,0.000344845,0.000379376,0.000562708,0.000836987,0.000982422,0.00088904,0.000666463,0.000465325,0.000344538,0.000291806,0.000278612,0.000287555,0.000312776,0.000342373,0.000354204,0.000335907,0.00029355,0.000242375,0.000196959,0.000163984,0.000141857,0.000127956,0.000122559,0.000125371,0.000131871,0.000134554,0.000127689,0.000111285,9.08E-05,7.29E-05,6.07E-05,5.35E-05,4.94E-05,4.66E-05,4.43E-05,4.18E-05,3.88E-05,3.51E-05
ch2ctliii1b_1,1,week8,none,1.25E-05,1.33E-05,1.33E-05,1.35E-05,1.35E-05,1.24E-05,1.06E-05,9.43E-06,9.95E-06,1.13E-05,1.19E-05,1.11E-05,1.06E-05,1.23E-05,1.62E-05,2.09E-05,2.57E-05,3.04E-05,3.37E-05,3.48E-05,3.42E-05,3.24E-05,3.01E-05,2.84E-05,2.76E-05,2.70E-05,2.66E-05,2.80E-05,3.30E-05,4.18E-05,5.40E-05,6.83E-05,8.31E-05,9.81E-05,0.000113279,0.000126992,0.000141956,0.000167605,0.000210107,0.000263433,0.00031025,0.000334426,0.000343195,0.000365026,0.000413257,0.000466453,0.000487806,0.000458786,0.000397953,0.000350135,0.000366904,0.00049506,0.000713055,0.000874985,0.000850246,0.000678992,0.000494769,0.000379277,0.00033685,0.000338428,0.000355916,0.000375755,0.000389779,0.000386075,0.00035947,0.00031594,0.000266373,0.000223172,0.0001952,0.000183126,0.000182532,0.000189261,0.000199765,0.000208282,0.000207799,0.000194961,0.000171815,0.000144123,0.00011836,9.81E-05,8.32E-05,7.23E-05,6.39E-05,5.72E-05,5.18E-05,4.70E-05,4.20E-05
ch2ctliii1a_1,1,week8,none,7.00E-06,8.82E-06,1.60E-05,2.51E-05,3.18E-05,3.47E-05,3.44E-05,3.16E-05,2.86E-05,2.96E-05,3.58E-05,4.18E-05,4.18E-05,3.67E-05,3.39E-05,3.88E-05,4.83E-05,5.45E-05,5.35E-05,4.62E-05,3.63E-05,2.82E-05,2.35E-05,2.27E-05,2.74E-05,3.95E-05,5.54E-05,6.74E-05,7.33E-05,7.69E-05,8.15E-05,8.84E-05,0.000100995,0.000124705,0.000161393,0.000207452,0.00026092,0.00032731,0.000416526,0.000526725,0.000626245,0.000669586,0.000646732,0.000599625,0.000588541,0.000641985,0.000727561,0.000782966,0.000769703,0.000690699,0.000589368,0.000543293,0.000593672,0.000670663,0.000677141,0.00061504,0.000552565,0.000525187,0.000526106,0.000545925,0.000571797,0.000573919,0.000529296,0.000447976,0.000364129,0.000304478,0.000270622,0.000249539,0.000230591,0.00021464,0.000209089,0.000215877,0.000229981,0.000243209,0.000246512,0.000233631,0.000204278,0.000165006,0.000126009,9.49E-05,7.34E-05,5.93E-05,5.01E-05,4.40E-05,3.95E-05,3.55E-05,3.14E-05
ch2ctlii3c_1,1,week6,none,1.95E-06,1.62E-06,1.59E-06,1.87E-06,2.67E-06,4.67E-06,7.98E-06,1.16E-05,1.53E-05,1.94E-05,2.27E-05,2.34E-05,2.19E-05,2.00E-05,1.90E-05,1.96E-05,2.15E-05,2.28E-05,2.20E-05,1.96E-05,1.81E-05,2.02E-05,2.79E-05,4.05E-05,5.33E-05,6.11E-05,6.38E-05,6.54E-05,6.70E-05,6.68E-05,6.74E-05,7.60E-05,9.43E-05,0.000113939,0.000127576,0.000137335,0.000147245,0.000153803,0.000151431,0.000144394,0.000143639,0.000155643,0.000181012,0.000214821,0.000244527,0.000256831,0.000250699,0.000237279,0.000226667,0.000229708,0.000267155,0.000340207,0.00040407,0.000414374,0.00037578,0.000323397,0.000283497,0.000258926,0.000239191,0.000219285,0.00020631,0.000204971,0.000205744,0.000197451,0.000182044,0.00017071,0.000171916,0.000186479,0.000211166,0.000241666,0.000269854,0.000282313,0.000267988,0.000228896,0.000179324,0.000133688,9.84E-05,7.34E-05,5.73E-05,4.83E-05,4.42E-05,4.25E-05,4.07E-05,3.81E-05,3.52E-05,3.25E-05,2.94E-05
ch2ctlii3b_1,1,week6,none,1.86E-06,3.56E-06,5.68E-06,7.31E-06,8.18E-06,8.63E-06,9.24E-06,1.05E-05,1.18E-05,1.18E-05,1.03E-05,8.67E-06,8.95E-06,1.27E-05,1.99E-05,2.96E-05,3.79E-05,4.10E-05,3.95E-05,3.65E-05,3.30E-05,2.91E-05,2.56E-05,2.36E-05,2.57E-05,3.53E-05,5.17E-05,6.81E-05,7.73E-05,8.04E-05,8.89E-05,0.000114897,0.000150625,0.000171842,0.000171748,0.000168401,0.000177451,0.000197471,0.00022121,0.000243561,0.0002604,0.000272719,0.000283065,0.000286387,0.000278303,0.000263267,0.000248505,0.000238407,0.000233353,0.000240625,0.000285282,0.000373582,0.000454703,0.000470932,0.000421376,0.000347491,0.000285985,0.000248232,0.00022649,0.000211286,0.000204626,0.000209702,0.00021651,0.000212741,0.000198456,0.000182126,0.000171338,0.000169881,0.00017811,0.000193992,0.000212292,0.000224018,0.00022124,0.000201808,0.000169509,0.000132318,9.87E-05,7.36E-05,5.74E-05,4.80E-05,4.26E-05,3.92E-05,3.68E-05,3.49E-05,3.28E-05,3.02E-05,2.71E-05
ch2ctlii3a_1,1,week6,none,5.21E-06,5.63E-06,4.91E-06,3.59E-06,2.63E-06,2.72E-06,4.07E-06,6.62E-06,1.03E-05,1.40E-05,1.59E-05,1.49E-05,1.24E-05,1.01E-05,9.50E-06,1.12E-05,1.36E-05,1.47E-05,1.38E-05,1.26E-05,1.30E-05,1.50E-05,1.81E-05,2.27E-05,2.86E-05,3.33E-05,3.60E-05,4.01E-05,4.75E-05,5.71E-05,7.16E-05,9.62E-05,0.000123907,0.00014028,0.000143321,0.000145787,0.000160105,0.000188505,0.000223998,0.000256629,0.00028043,0.000293917,0.000294676,0.000281891,0.000263109,0.000248106,0.000240577,0.000239678,0.000242223,0.000249233,0.000273653,0.000319787,0.000359479,0.000362194,0.000331652,0.000293274,0.000267346,0.000258916,0.000259977,0.00026053,0.000258638,0.000254931,0.000245361,0.000228848,0.000212441,0.000203697,0.000204692,0.000213778,0.000228766,0.000246311,0.000259114,0.000258167,0.000239212,0.000205251,0.00016432,0.000125439,9.45E-05,7.27E-05,5.83E-05,4.89E-05,4.23E-05,3.76E-05,3.40E-05,3.13E-05,2.92E-05,2.72E-05,2.52E-05
ch2ctlii2c_1,1,week6,none,4.89E-06,7.84E-06,1.06E-05,1.23E-05,1.42E-05,1.66E-05,1.84E-05,1.83E-05,1.61E-05,1.31E-05,1.20E-05,1.40E-05,1.70E-05,1.95E-05,2.54E-05,4.12E-05,6.35E-05,7.80E-05,7.59E-05,6.27E-05,4.78E-05,3.66E-05,3.14E-05,3.34E-05,4.24E-05,5.43E-05,6.31E-05,6.67E-05,7.12E-05,8.61E-05,0.000115232,0.000153688,0.000187086,0.000203827,0.000215381,0.000262215,0.000382105,0.00053945,0.000633173,0.000617134,0.000546553,0.000494168,0.000480086,0.000481635,0.000479399,0.000489732,0.000542875,0.000621273,0.000660821,0.000631242,0.000571035,0.000530795,0.000518167,0.000512909,0.000500965,0.000478658,0.000448089,0.000414505,0.000383779,0.000362649,0.000353511,0.000348321,0.000336051,0.000315168,0.000294378,0.00028287,0.000280681,0.000280507,0.000277433,0.000270383,0.000257959,0.000238737,0.000213296,0.000183979,0.000153363,0.000123728,9.75E-05,7.69E-05,6.25E-05,5.27E-05,4.55E-05,3.98E-05,3.47E-05,3.03E-05,2.65E-05,2.32E-05,2.03E-05
ch2ctlii2b_1,1,week6,none,3.47E-05,6.62E-05,9.48E-05,0.000108657,0.00010917,0.000105342,0.000103594,0.0001039,0.000102899,0.000100781,0.000105245,0.000121756,0.00014066,0.000149999,0.0001529,0.000156648,0.000163905,0.000176279,0.000191417,0.000204817,0.000215594,0.00022571,0.000234183,0.000236605,0.000233296,0.000232865,0.000239708,0.000247187,0.000255211,0.000278736,0.000322142,0.00036405,0.000388997,0.000419352,0.00049731,0.000638436,0.000798791,0.000902559,0.000920649,0.000886471,0.000840578,0.000806208,0.000800252,0.000829234,0.000884355,0.000946773,0.000994965,0.00100763,0.000970738,0.000907985,0.000873204,0.000893924,0.0009622,0.001051891,0.001100847,0.001048473,0.000914217,0.000773203,0.000677935,0.000642481,0.000655965,0.000686743,0.000700165,0.000680995,0.000635668,0.000582704,0.000538848,0.00050517,0.000473036,0.000438729,0.000402549,0.000362891,0.000320547,0.000281554,0.000248994,0.000219219,0.000189277,0.000160548,0.000134527,0.000110765,8.91E-05,7.07E-05,5.72E-05,4.86E-05,4.29E-05,3.79E-05,3.21E-05
ch2ctlii2a_1,1,week6,none,3.77E-06,5.02E-06,6.08E-06,6.80E-06,7.26E-06,7.63E-06,8.25E-06,9.04E-06,9.51E-06,1.07E-05,1.57E-05,2.63E-05,3.81E-05,4.46E-05,4.42E-05,4.08E-05,3.89E-05,4.22E-05,5.00E-05,5.63E-05,5.64E-05,5.45E-05,5.84E-05,6.88E-05,7.89E-05,8.39E-05,8.71E-05,0.000101867,0.000136399,0.000178097,0.000205506,0.000212875,0.000212506,0.00022321,0.000266197,0.000350171,0.000442696,0.000492471,0.000492466,0.000471358,0.000443585,0.000419781,0.000432951,0.000526044,0.000708713,0.000923578,0.001084412,0.001154106,0.001151277,0.001097742,0.001008847,0.000902255,0.000799826,0.000738637,0.000754127,0.0008319,0.000898362,0.00089283,0.000823441,0.000729361,0.000637448,0.00056771,0.000535853,0.000536247,0.000543343,0.000538393,0.000520131,0.000493209,0.000460963,0.000424131,0.000384724,0.000350459,0.000325685,0.000303431,0.000274099,0.000236664,0.000197441,0.000161992,0.000132385,0.000108515,8.89E-05,7.24E-05,5.89E-05,4.87E-05,4.10E-05,3.47E-05,2.90E-05
ch2ctlii1e_1,1,week6,none,0.005114497,0.007390422,0.008988699,0.008919024,0.00786515,0.007275274,0.007909068,0.009252348,0.01001241,0.009412053,0.007847227,0.006328656,0.005481279,0.005232544,0.005410709,0.005952185,0.006806114,0.007892966,0.008713875,0.008755693,0.008189415,0.007582391,0.007397851,0.00781156,0.008652361,0.009585961,0.010485084,0.011685273,0.01369367,0.016428513,0.018913506,0.020037684,0.019633633,0.018510607,0.017364532,0.016216669,0.015063404,0.014273015,0.014103504,0.014323615,0.014428586,0.014085171,0.013314534,0.012339135,0.011392771,0.01059219,0.009882663,0.009121391,0.008227355,0.007273745,0.006412362,0.005702552,0.00508775,0.004510138,0.003970626,0.003505295,0.003138821,0.002863227,0.002640626,0.002411794,0.002146671,0.001880649,0.00166661,0.001523773,0.00144401,0.001408082,0.001390203,0.00136724,0.001325965,0.001257023,0.001151171,0.001008536,0.000847394,0.000693871,0.000562967,0.000456861,0.000374203,0.000311962,0.000264257,0.000225218,0.000191336,0.000161541,0.000135964,0.000114438,9.64E-05,8.14E-05,6.86E-05
ch2ctlii1d_1,1,week6,none,0.015000695,0.020293038,0.024309019,0.024594783,0.021231021,0.017588203,0.017824184,0.022764367,0.028571353,0.031101227,0.031301149,0.033715465,0.039238711,0.043866408,0.045750607,0.046707455,0.047607907,0.048735341,0.051014306,0.054708179,0.059083876,0.062839843,0.06550237,0.067961281,0.07096432,0.073882824,0.075622956,0.076175084,0.076337851,0.07647586,0.07656519,0.076674178,0.076725206,0.076323642,0.074651154,0.070832132,0.064891924,0.057692817,0.05003243,0.042333477,0.034755979,0.027355713,0.020329188,0.014077192,0.009038044,0.005501908,0.003497176,0.002787828,0.002902451,0.003234228,0.0033131,0.00301127,0.002519977,0.002189198,0.002252663,0.002581208,0.002791193,0.002652911,0.002323795,0.002127672,0.002151567,0.002185219,0.002060539,0.001847133,0.001670854,0.001568843,0.001531419,0.001514598,0.001457854,0.001345043,0.001204046,0.00105916,0.000913311,0.00076701,0.000630161,0.000514696,0.000424751,0.000355114,0.000297478,0.000247172,0.000203999,0.000169132,0.000142402,0.000121764,0.000104677,8.94E-05,7.51E-05
ch2ctlii1c_1,1,week6,none,7.80E-07,1.78E-06,3.18E-06,4.40E-06,4.93E-06,4.84E-06,4.87E-06,6.16E-06,9.16E-06,1.26E-05,1.46E-05,1.55E-05,1.84E-05,2.49E-05,3.21E-05,3.59E-05,3.56E-05,3.60E-05,4.50E-05,6.76E-05,9.88E-05,0.000126445,0.000144481,0.000159091,0.000174512,0.000186427,0.000191914,0.000194957,0.000206511,0.000239979,0.000295109,0.000353748,0.00040165,0.000435509,0.000460288,0.000491849,0.000526261,0.000527209,0.000480248,0.00042329,0.000405514,0.000437435,0.000490909,0.000537912,0.000571571,0.000596226,0.000610323,0.000607386,0.000589266,0.000570752,0.000568542,0.000578667,0.000579271,0.000564404,0.000549715,0.000543413,0.000541052,0.000540292,0.000540602,0.000541798,0.000545218,0.000549745,0.000552174,0.000554172,0.000569144,0.000615753,0.000697405,0.000791923,0.00086409,0.00088733,0.000855705,0.00078221,0.000686549,0.000581515,0.000474448,0.000374675,0.000291258,0.000227547,0.000180785,0.000145936,0.000119155,9.82E-05,8.19E-05,6.95E-05,6.02E-05,5.28E-05,4.59E-05
ch2ctlii1b_1,1,week6,none,2.23E-06,2.70E-06,3.00E-06,3.06E-06,3.28E-06,4.20E-06,5.76E-06,7.23E-06,7.95E-06,7.96E-06,7.93E-06,8.20E-06,8.29E-06,7.99E-06,7.99E-06,9.17E-06,1.27E-05,1.99E-05,2.87E-05,3.35E-05,3.29E-05,3.28E-05,3.92E-05,5.09E-05,6.07E-05,6.48E-05,6.83E-05,7.99E-05,0.000102698,0.000132712,0.000167973,0.000209784,0.000258882,0.000321359,0.000402691,0.00048864,0.00054029,0.000522073,0.00044503,0.000362951,0.000325354,0.000342206,0.000389729,0.000445097,0.000496826,0.000530099,0.000534373,0.000517634,0.000497521,0.000489583,0.000501839,0.00052849,0.000556111,0.000575855,0.000579761,0.000561214,0.000530804,0.000515291,0.00052502,0.000537974,0.000533752,0.000518901,0.000510709,0.000520964,0.000556154,0.000615377,0.00068345,0.000736357,0.000762421,0.000764727,0.000741801,0.000688537,0.000610251,0.00052126,0.000435385,0.00035957,0.000294492,0.000239509,0.000194082,0.000157166,0.000127608,0.000104338,8.63E-05,7.24E-05,6.19E-05,5.37E-05,4.65E-05
ch2ctlii1a_1,1,week6,none,6.40E-07,8.48E-07,1.12E-06,1.43E-06,1.73E-06,2.00E-06,2.37E-06,2.82E-06,3.40E-06,4.52E-06,6.40E-06,8.42E-06,9.47E-06,9.16E-06,8.47E-06,9.06E-06,1.15E-05,1.45E-05,1.62E-05,1.68E-05,1.88E-05,2.36E-05,3.17E-05,4.39E-05,6.06E-05,8.25E-05,0.000111259,0.000141894,0.000161992,0.000164757,0.000161086,0.000168083,0.00018764,0.000214526,0.00025328,0.000310353,0.000379152,0.000431575,0.000438571,0.000405516,0.000373339,0.000386365,0.000458322,0.000569047,0.00068303,0.000765083,0.000803195,0.000804619,0.000776483,0.000735505,0.00070934,0.000712614,0.000726197,0.000711477,0.000658941,0.000601086,0.000567685,0.000560107,0.000569223,0.000583118,0.000583869,0.000567534,0.000556856,0.000576783,0.000623203,0.000668206,0.000697918,0.000723478,0.000749837,0.000762833,0.000748905,0.00070691,0.000642959,0.000563758,0.000476715,0.000391479,0.00031682,0.000256416,0.000208299,0.00016871,0.000136349,0.000111617,9.37E-05,8.00E-05,6.83E-05,5.80E-05,4.90E-05
ch2ctli5c_1,1,week4,none,2.71E-06,3.79E-06,5.70E-06,7.26E-06,7.93E-06,8.36E-06,8.84E-06,8.88E-06,8.15E-06,7.10E-06,6.86E-06,8.70E-06,1.23E-05,1.61E-05,1.92E-05,2.18E-05,2.37E-05,2.48E-05,2.70E-05,3.21E-05,3.88E-05,4.49E-05,5.15E-05,6.13E-05,7.28E-05,8.11E-05,8.52E-05,8.87E-05,9.54E-05,0.000109818,0.000149047,0.000246417,0.000424057,0.000639024,0.000804541,0.000888284,0.000927079,0.000965384,0.001019408,0.001082111,0.001130554,0.001128587,0.00107445,0.001032129,0.001052331,0.001090538,0.001075821,0.001015413,0.00096971,0.000972225,0.001004034,0.001035764,0.00106646,0.001091805,0.001085093,0.00103897,0.000977736,0.000924669,0.000890588,0.000880711,0.000885458,0.00088853,0.000892244,0.000906697,0.00092789,0.000942426,0.000943958,0.0009357,0.000910622,0.000851652,0.000761177,0.000663008,0.000574489,0.000495431,0.000421054,0.000352758,0.000292614,0.000238551,0.000190376,0.00015119,0.000122212,0.000101532,8.64E-05,7.45E-05,6.40E-05,5.44E-05,4.56E-05
ch2ctli5b_1,1,week4,none,2.14E-05,4.00E-05,7.10E-05,9.72E-05,0.000111533,0.000137672,0.000197875,0.000286786,0.000412174,0.000613693,0.000899767,0.00117045,0.001265002,0.001123723,0.000849153,0.000603342,0.000481864,0.000495846,0.000619352,0.000814154,0.00105295,0.001299545,0.001462358,0.00145207,0.001299996,0.001158458,0.001167389,0.001375562,0.001789658,0.002332192,0.002765242,0.002908976,0.002789852,0.002487701,0.002095085,0.001768876,0.00160941,0.001593624,0.001693912,0.001879965,0.002022087,0.001980883,0.001767505,0.001510951,0.001313544,0.001194169,0.001122431,0.001061343,0.00099565,0.000938713,0.000910697,0.00091087,0.000921503,0.000940633,0.000983818,0.001046564,0.00109312,0.001095977,0.001067886,0.001043542,0.001047403,0.001079129,0.001123759,0.00117223,0.001214913,0.001232728,0.00122041,0.001193213,0.001149159,0.001063428,0.00093434,0.000794257,0.000673904,0.000582234,0.000514012,0.000461206,0.000416058,0.000369944,0.000318179,0.000265044,0.000218799,0.00018382,0.000158913,0.000140144,0.000124127,0.000108877,9.27E-05
ch2ctli5a_1,1,week4,none,1.57E-05,1.56E-05,1.67E-05,1.75E-05,1.67E-05,1.66E-05,2.19E-05,3.42E-05,5.00E-05,6.50E-05,7.77E-05,8.57E-05,8.43E-05,7.25E-05,5.67E-05,4.52E-05,4.11E-05,4.27E-05,5.01E-05,6.80E-05,9.66E-05,0.000125457,0.000142699,0.00014679,0.00014608,0.00015013,0.000174117,0.000252416,0.000424533,0.000671958,0.000872908,0.0009075,0.000792155,0.000635334,0.000520769,0.000470655,0.00047508,0.000524385,0.000628293,0.000795084,0.00096655,0.001057444,0.001058831,0.00101199,0.000942741,0.000862386,0.000779205,0.000705786,0.000656786,0.000629554,0.000604318,0.000573195,0.000556274,0.00057644,0.00062509,0.000669932,0.000689209,0.000684267,0.000676765,0.000699313,0.000769952,0.000874943,0.000983027,0.001067234,0.001110545,0.001108792,0.001074672,0.001023867,0.000961499,0.000893478,0.000831925,0.000780238,0.00072846,0.000666679,0.000593875,0.000515817,0.000440274,0.000372608,0.000314414,0.000265496,0.000225758,0.000194644,0.000169825,0.000148367,0.000128998,0.000111727,9.57E-05
ch2ctli4c_1,1,week4,none,8.55E-07,1.39E-06,2.11E-06,2.95E-06,3.92E-06,4.95E-06,5.94E-06,6.70E-06,7.31E-06,8.12E-06,9.29E-06,1.09E-05,1.28E-05,1.44E-05,1.51E-05,1.45E-05,1.34E-05,1.33E-05,1.54E-05,1.85E-05,2.08E-05,2.20E-05,2.37E-05,2.86E-05,3.91E-05,5.44E-05,7.29E-05,9.29E-05,0.000115837,0.000154803,0.000230422,0.000357112,0.000529992,0.0007135,0.000869924,0.001008135,0.001140544,0.001218067,0.00119264,0.001089072,0.000964666,0.000860132,0.000803797,0.000807065,0.000856198,0.000928204,0.000990493,0.000996735,0.000925522,0.000805914,0.000687754,0.00060634,0.000575458,0.000589822,0.000626241,0.000655092,0.000658753,0.000641334,0.000621078,0.000618159,0.000646705,0.000712738,0.000815079,0.000949372,0.001109834,0.001272475,0.001389624,0.001426377,0.001385602,0.001279631,0.001113332,0.000908326,0.000706124,0.000537973,0.000410038,0.000315567,0.000246417,0.000195119,0.000156243,0.000126851,0.000104773,8.81E-05,7.58E-05,6.73E-05,6.18E-05,5.78E-05,5.35E-05
ch2ctli4b_1,1,week4,none,1.45E-06,1.96E-06,2.99E-06,4.40E-06,5.61E-06,6.47E-06,7.03E-06,6.95E-06,5.95E-06,4.46E-06,3.45E-06,3.91E-06,6.65E-06,1.17E-05,1.75E-05,2.13E-05,2.14E-05,1.85E-05,1.53E-05,1.46E-05,1.78E-05,2.53E-05,3.58E-05,4.51E-05,5.27E-05,6.37E-05,7.98E-05,9.54E-05,0.000110316,0.000134207,0.000179412,0.000254954,0.000366868,0.000527563,0.000750073,0.001012965,0.001224769,0.001267102,0.001122262,0.000904106,0.000738089,0.000659133,0.000635509,0.000646699,0.000693247,0.000752752,0.000775987,0.000735826,0.000654144,0.000571749,0.00051655,0.000500359,0.000517553,0.000547833,0.000578005,0.000606216,0.000625806,0.00063263,0.000638866,0.00066257,0.000710186,0.000778118,0.000863606,0.000963521,0.001075984,0.001207974,0.001355197,0.001474777,0.001505626,0.001417908,0.001232156,0.000999276,0.000771851,0.000583406,0.000441126,0.000336203,0.000258858,0.000202475,0.000161101,0.000129709,0.000105664,8.79E-05,7.54E-05,6.75E-05,6.27E-05,5.92E-05,5.50E-05
